week,counter,query,date_clear
07.03.2022 - 13.03.2022,109,когда вторая волна мобилизации,13.03.2022
14.03.2022 - 20.03.2022,420,когда вторая волна мобилизации,20.03.2022
21.03.2022 - 27.03.2022,202,когда вторая волна мобилизации,27.03.2022
28.03.2022 - 03.04.2022,137,когда вторая волна мобилизации,03.04.2022
04.04.2022 - 10.04.2022,192,когда вторая волна мобилизации,10.04.2022
11.04.2022 - 17.04.2022,103,когда вторая волна мобилизации,17.04.2022
18.04.2022 - 24.04.2022,45,когда вторая волна мобилизации,24.04.2022
25.04.2022 - 01.05.2022,66,когда вторая волна мобилизации,01.05.2022
02.05.2022 - 08.05.2022,122,когда вторая волна мобилизации,08.05.2022
09.05.2022 - 15.05.2022,55,когда вторая волна мобилизации,15.05.2022
16.05.2022 - 22.05.2022,35,когда вторая волна мобилизации,22.05.2022
23.05.2022 - 29.05.2022,18,когда вторая волна мобилизации,29.05.2022
30.05.2022 - 05.06.2022,31,когда вторая волна мобилизации,05.06.2022
06.06.2022 - 12.06.2022,74,когда вторая волна мобилизации,12.06.2022
13.06.2022 - 19.06.2022,11,когда вторая волна мобилизации,19.06.2022
20.06.2022 - 26.06.2022,21,когда вторая волна мобилизации,26.06.2022
27.06.2022 - 03.07.2022,18,когда вторая волна мобилизации,03.07.2022
04.07.2022 - 10.07.2022,10,когда вторая волна мобилизации,10.07.2022
11.07.2022 - 17.07.2022,28,когда вторая волна мобилизации,17.07.2022
18.07.2022 - 24.07.2022,2,когда вторая волна мобилизации,24.07.2022
25.07.2022 - 31.07.2022,8,когда вторая волна мобилизации,31.07.2022
01.08.2022 - 07.08.2022,22,когда вторая волна мобилизации,07.08.2022
08.08.2022 - 14.08.2022,16,когда вторая волна мобилизации,14.08.2022
15.08.2022 - 21.08.2022,14,когда вторая волна мобилизации,21.08.2022
22.08.2022 - 28.08.2022,15,когда вторая волна мобилизации,28.08.2022
29.08.2022 - 04.09.2022,9,когда вторая волна мобилизации,04.09.2022
05.09.2022 - 11.09.2022,18,когда вторая волна мобилизации,11.09.2022
12.09.2022 - 18.09.2022,57,когда вторая волна мобилизации,18.09.2022
19.09.2022 - 25.09.2022,155630,когда вторая волна мобилизации,25.09.2022
26.09.2022 - 02.10.2022,325011,когда вторая волна мобилизации,02.10.2022
03.10.2022 - 09.10.2022,285255,когда вторая волна мобилизации,09.10.2022
10.10.2022 - 16.10.2022,276142,когда вторая волна мобилизации,16.10.2022
17.10.2022 - 23.10.2022,64708,когда вторая волна мобилизации,23.10.2022
24.10.2022 - 30.10.2022,59420,когда вторая волна мобилизации,30.10.2022
31.10.2022 - 06.11.2022,64850,когда вторая волна мобилизации,06.11.2022
08.11.2021 - 14.11.2021,31786,война украина,14.11.2021
15.11.2021 - 21.11.2021,29663,война украина,21.11.2021
22.11.2021 - 28.11.2021,51843,война украина,28.11.2021
29.11.2021 - 05.12.2021,66814,война украина,05.12.2021
06.12.2021 - 12.12.2021,52190,война украина,12.12.2021
13.12.2021 - 19.12.2021,36707,война украина,19.12.2021
20.12.2021 - 26.12.2021,61921,война украина,26.12.2021
27.12.2021 - 02.01.2022,45858,война украина,02.01.2022
03.01.2022 - 09.01.2022,47769,война украина,09.01.2022
10.01.2022 - 16.01.2022,40806,война украина,16.01.2022
17.01.2022 - 23.01.2022,92670,война украина,23.01.2022
24.01.2022 - 30.01.2022,276767,война украина,30.01.2022
31.01.2022 - 06.02.2022,195875,война украина,06.02.2022
07.02.2022 - 13.02.2022,336652,война украина,13.02.2022
14.02.2022 - 20.02.2022,1136779,война украина,20.02.2022
21.02.2022 - 27.02.2022,6368042,война украина,27.02.2022
28.02.2022 - 06.03.2022,5110474,война украина,06.03.2022
07.03.2022 - 13.03.2022,2970732,война украина,13.03.2022
14.03.2022 - 20.03.2022,2433395,война украина,20.03.2022
21.03.2022 - 27.03.2022,2119109,война украина,27.03.2022
28.03.2022 - 03.04.2022,1735745,война украина,03.04.2022
04.04.2022 - 10.04.2022,1778184,война украина,10.04.2022
11.04.2022 - 17.04.2022,1479069,война украина,17.04.2022
18.04.2022 - 24.04.2022,1316023,война украина,24.04.2022
25.04.2022 - 01.05.2022,1258805,война украина,01.05.2022
02.05.2022 - 08.05.2022,1202900,война украина,08.05.2022
09.05.2022 - 15.05.2022,1129828,война украина,15.05.2022
16.05.2022 - 22.05.2022,975032,война украина,22.05.2022
23.05.2022 - 29.05.2022,878237,война украина,29.05.2022
30.05.2022 - 05.06.2022,802996,война украина,05.06.2022
06.06.2022 - 12.06.2022,735874,война украина,12.06.2022
13.06.2022 - 19.06.2022,725536,война украина,19.06.2022
20.06.2022 - 26.06.2022,765172,война украина,26.06.2022
27.06.2022 - 03.07.2022,679564,война украина,03.07.2022
04.07.2022 - 10.07.2022,637429,война украина,10.07.2022
11.07.2022 - 17.07.2022,696156,война украина,17.07.2022
18.07.2022 - 24.07.2022,579231,война украина,24.07.2022
25.07.2022 - 31.07.2022,569457,война украина,31.07.2022
01.08.2022 - 07.08.2022,558508,война украина,07.08.2022
08.08.2022 - 14.08.2022,561540,война украина,14.08.2022
15.08.2022 - 21.08.2022,576585,война украина,21.08.2022
22.08.2022 - 28.08.2022,575950,война украина,28.08.2022
29.08.2022 - 04.09.2022,580530,война украина,04.09.2022
05.09.2022 - 11.09.2022,830275,война украина,11.09.2022
12.09.2022 - 18.09.2022,1156619,война украина,18.09.2022
19.09.2022 - 25.09.2022,2920999,война украина,25.09.2022
26.09.2022 - 02.10.2022,2472808,война украина,02.10.2022
03.10.2022 - 09.10.2022,1905254,война украина,09.10.2022
10.10.2022 - 16.10.2022,1682428,война украина,16.10.2022
17.10.2022 - 23.10.2022,1386330,война украина,23.10.2022
24.10.2022 - 30.10.2022,1172385,война украина,30.10.2022
31.10.2022 - 06.11.2022,1010238,война украина,06.11.2022
08.11.2021 - 14.11.2021,0,сво украина,14.11.2021
15.11.2021 - 21.11.2021,0,сво украина,21.11.2021
22.11.2021 - 28.11.2021,0,сво украина,28.11.2021
29.11.2021 - 05.12.2021,0,сво украина,05.12.2021
06.12.2021 - 12.12.2021,0,сво украина,12.12.2021
13.12.2021 - 19.12.2021,0,сво украина,19.12.2021
20.12.2021 - 26.12.2021,0,сво украина,26.12.2021
27.12.2021 - 02.01.2022,0,сво украина,02.01.2022
03.01.2022 - 09.01.2022,0,сво украина,09.01.2022
10.01.2022 - 16.01.2022,0,сво украина,16.01.2022
17.01.2022 - 23.01.2022,0,сво украина,23.01.2022
24.01.2022 - 30.01.2022,0,сво украина,30.01.2022
31.01.2022 - 06.02.2022,0,сво украина,06.02.2022
07.02.2022 - 13.02.2022,0,сво украина,13.02.2022
14.02.2022 - 20.02.2022,0,сво украина,20.02.2022
21.02.2022 - 27.02.2022,363,сво украина,27.02.2022
28.02.2022 - 06.03.2022,1044,сво украина,06.03.2022
07.03.2022 - 13.03.2022,1379,сво украина,13.03.2022
14.03.2022 - 20.03.2022,2108,сво украина,20.03.2022
21.03.2022 - 27.03.2022,3807,сво украина,27.03.2022
28.03.2022 - 03.04.2022,4490,сво украина,03.04.2022
04.04.2022 - 10.04.2022,7144,сво украина,10.04.2022
11.04.2022 - 17.04.2022,8161,сво украина,17.04.2022
18.04.2022 - 24.04.2022,8244,сво украина,24.04.2022
25.04.2022 - 01.05.2022,8876,сво украина,01.05.2022
02.05.2022 - 08.05.2022,11687,сво украина,08.05.2022
09.05.2022 - 15.05.2022,14023,сво украина,15.05.2022
16.05.2022 - 22.05.2022,14003,сво украина,22.05.2022
23.05.2022 - 29.05.2022,17307,сво украина,29.05.2022
30.05.2022 - 05.06.2022,18111,сво украина,05.06.2022
06.06.2022 - 12.06.2022,18874,сво украина,12.06.2022
13.06.2022 - 19.06.2022,20412,сво украина,19.06.2022
20.06.2022 - 26.06.2022,24240,сво украина,26.06.2022
27.06.2022 - 03.07.2022,27724,сво украина,03.07.2022
04.07.2022 - 10.07.2022,29974,сво украина,10.07.2022
11.07.2022 - 17.07.2022,31492,сво украина,17.07.2022
18.07.2022 - 24.07.2022,32874,сво украина,24.07.2022
25.07.2022 - 31.07.2022,31133,сво украина,31.07.2022
01.08.2022 - 07.08.2022,33798,сво украина,07.08.2022
08.08.2022 - 14.08.2022,38503,сво украина,14.08.2022
15.08.2022 - 21.08.2022,41329,сво украина,21.08.2022
22.08.2022 - 28.08.2022,45526,сво украина,28.08.2022
29.08.2022 - 04.09.2022,46346,сво украина,04.09.2022
05.09.2022 - 11.09.2022,86754,сво украина,11.09.2022
12.09.2022 - 18.09.2022,131019,сво украина,18.09.2022
19.09.2022 - 25.09.2022,134162,сво украина,25.09.2022
26.09.2022 - 02.10.2022,145847,сво украина,02.10.2022
03.10.2022 - 09.10.2022,164629,сво украина,09.10.2022
10.10.2022 - 16.10.2022,158480,сво украина,16.10.2022
17.10.2022 - 23.10.2022,134232,сво украина,23.10.2022
24.10.2022 - 30.10.2022,118036,сво украина,30.10.2022
31.10.2022 - 06.11.2022,114663,сво украина,06.11.2022
08.11.2021 - 14.11.2021,9838,выборы президента в россии,14.11.2021
15.11.2021 - 21.11.2021,19989,выборы президента в россии,21.11.2021
22.11.2021 - 28.11.2021,10055,выборы президента в россии,28.11.2021
29.11.2021 - 05.12.2021,11554,выборы президента в россии,05.12.2021
06.12.2021 - 12.12.2021,10273,выборы президента в россии,12.12.2021
13.12.2021 - 19.12.2021,9730,выборы президента в россии,19.12.2021
20.12.2021 - 26.12.2021,10285,выборы президента в россии,26.12.2021
27.12.2021 - 02.01.2022,8899,выборы президента в россии,02.01.2022
03.01.2022 - 09.01.2022,9694,выборы президента в россии,09.01.2022
10.01.2022 - 16.01.2022,10174,выборы президента в россии,16.01.2022
17.01.2022 - 23.01.2022,11283,выборы президента в россии,23.01.2022
24.01.2022 - 30.01.2022,13059,выборы президента в россии,30.01.2022
31.01.2022 - 06.02.2022,10856,выборы президента в россии,06.02.2022
07.02.2022 - 13.02.2022,12380,выборы президента в россии,13.02.2022
14.02.2022 - 20.02.2022,13018,выборы президента в россии,20.02.2022
21.02.2022 - 27.02.2022,38087,выборы президента в россии,27.02.2022
28.02.2022 - 06.03.2022,38500,выборы президента в россии,06.03.2022
07.03.2022 - 13.03.2022,26556,выборы президента в россии,13.03.2022
14.03.2022 - 20.03.2022,25408,выборы президента в россии,20.03.2022
21.03.2022 - 27.03.2022,23104,выборы президента в россии,27.03.2022
28.03.2022 - 03.04.2022,25185,выборы президента в россии,03.04.2022
04.04.2022 - 10.04.2022,23513,выборы президента в россии,10.04.2022
11.04.2022 - 17.04.2022,17559,выборы президента в россии,17.04.2022
18.04.2022 - 24.04.2022,13619,выборы президента в россии,24.04.2022
25.04.2022 - 01.05.2022,12258,выборы президента в россии,01.05.2022
02.05.2022 - 08.05.2022,9818,выборы президента в россии,08.05.2022
09.05.2022 - 15.05.2022,13095,выборы президента в россии,15.05.2022
16.05.2022 - 22.05.2022,11896,выборы президента в россии,22.05.2022
23.05.2022 - 29.05.2022,10373,выборы президента в россии,29.05.2022
30.05.2022 - 05.06.2022,8501,выборы президента в россии,05.06.2022
06.06.2022 - 12.06.2022,8499,выборы президента в россии,12.06.2022
13.06.2022 - 19.06.2022,8512,выборы президента в россии,19.06.2022
20.06.2022 - 26.06.2022,8804,выборы президента в россии,26.06.2022
27.06.2022 - 03.07.2022,7761,выборы президента в россии,03.07.2022
04.07.2022 - 10.07.2022,6981,выборы президента в россии,10.07.2022
11.07.2022 - 17.07.2022,7342,выборы президента в россии,17.07.2022
18.07.2022 - 24.07.2022,7613,выборы президента в россии,24.07.2022
25.07.2022 - 31.07.2022,8033,выборы президента в россии,31.07.2022
01.08.2022 - 07.08.2022,7873,выборы президента в россии,07.08.2022
08.08.2022 - 14.08.2022,10823,выборы президента в россии,14.08.2022
15.08.2022 - 21.08.2022,11989,выборы президента в россии,21.08.2022
22.08.2022 - 28.08.2022,12056,выборы президента в россии,28.08.2022
29.08.2022 - 04.09.2022,14169,выборы президента в россии,04.09.2022
05.09.2022 - 11.09.2022,22885,выборы президента в россии,11.09.2022
12.09.2022 - 18.09.2022,18536,выборы президента в россии,18.09.2022
19.09.2022 - 25.09.2022,43759,выборы президента в россии,25.09.2022
26.09.2022 - 02.10.2022,39902,выборы президента в россии,02.10.2022
03.10.2022 - 09.10.2022,36655,выборы президента в россии,09.10.2022
10.10.2022 - 16.10.2022,24446,выборы президента в россии,16.10.2022
17.10.2022 - 23.10.2022,20435,выборы президента в россии,23.10.2022
24.10.2022 - 30.10.2022,18999,выборы президента в россии,30.10.2022
31.10.2022 - 06.11.2022,17329,выборы президента в россии,06.11.2022
08.11.2021 - 14.11.2021,1503,военных корреспондентов,14.11.2021
15.11.2021 - 21.11.2021,1278,военных корреспондентов,21.11.2021
22.11.2021 - 28.11.2021,1293,военных корреспондентов,28.11.2021
29.11.2021 - 05.12.2021,1293,военных корреспондентов,05.12.2021
06.12.2021 - 12.12.2021,1331,военных корреспондентов,12.12.2021
13.12.2021 - 19.12.2021,1363,военных корреспондентов,19.12.2021
20.12.2021 - 26.12.2021,1412,военных корреспондентов,26.12.2021
27.12.2021 - 02.01.2022,935,военных корреспондентов,02.01.2022
03.01.2022 - 09.01.2022,1683,военных корреспондентов,09.01.2022
10.01.2022 - 16.01.2022,1709,военных корреспондентов,16.01.2022
17.01.2022 - 23.01.2022,1723,военных корреспондентов,23.01.2022
24.01.2022 - 30.01.2022,1776,военных корреспондентов,30.01.2022
31.01.2022 - 06.02.2022,2149,военных корреспондентов,06.02.2022
07.02.2022 - 13.02.2022,2077,военных корреспондентов,13.02.2022
14.02.2022 - 20.02.2022,2875,военных корреспондентов,20.02.2022
21.02.2022 - 27.02.2022,10695,военных корреспондентов,27.02.2022
28.02.2022 - 06.03.2022,11966,военных корреспондентов,06.03.2022
07.03.2022 - 13.03.2022,9472,военных корреспондентов,13.03.2022
14.03.2022 - 20.03.2022,11856,военных корреспондентов,20.03.2022
21.03.2022 - 27.03.2022,12384,военных корреспондентов,27.03.2022
28.03.2022 - 03.04.2022,13455,военных корреспондентов,03.04.2022
04.04.2022 - 10.04.2022,14736,военных корреспондентов,10.04.2022
11.04.2022 - 17.04.2022,15537,военных корреспондентов,17.04.2022
18.04.2022 - 24.04.2022,16002,военных корреспондентов,24.04.2022
25.04.2022 - 01.05.2022,24946,военных корреспондентов,01.05.2022
02.05.2022 - 08.05.2022,20994,военных корреспондентов,08.05.2022
09.05.2022 - 15.05.2022,15546,военных корреспондентов,15.05.2022
16.05.2022 - 22.05.2022,13381,военных корреспондентов,22.05.2022
23.05.2022 - 29.05.2022,11943,военных корреспондентов,29.05.2022
30.05.2022 - 05.06.2022,8542,военных корреспондентов,05.06.2022
06.06.2022 - 12.06.2022,7549,военных корреспондентов,12.06.2022
13.06.2022 - 19.06.2022,11407,военных корреспондентов,19.06.2022
20.06.2022 - 26.06.2022,8001,военных корреспондентов,26.06.2022
27.06.2022 - 03.07.2022,7430,военных корреспондентов,03.07.2022
04.07.2022 - 10.07.2022,6105,военных корреспондентов,10.07.2022
11.07.2022 - 17.07.2022,6104,военных корреспондентов,17.07.2022
18.07.2022 - 24.07.2022,9385,военных корреспондентов,24.07.2022
25.07.2022 - 31.07.2022,6244,военных корреспондентов,31.07.2022
01.08.2022 - 07.08.2022,6251,военных корреспондентов,07.08.2022
08.08.2022 - 14.08.2022,6168,военных корреспондентов,14.08.2022
15.08.2022 - 21.08.2022,6689,военных корреспондентов,21.08.2022
22.08.2022 - 28.08.2022,6503,военных корреспондентов,28.08.2022
29.08.2022 - 04.09.2022,17116,военных корреспондентов,04.09.2022
05.09.2022 - 11.09.2022,9779,военных корреспондентов,11.09.2022
12.09.2022 - 18.09.2022,8445,военных корреспондентов,18.09.2022
19.09.2022 - 25.09.2022,10745,военных корреспондентов,25.09.2022
26.09.2022 - 02.10.2022,13727,военных корреспондентов,02.10.2022
03.10.2022 - 09.10.2022,13947,военных корреспондентов,09.10.2022
10.10.2022 - 16.10.2022,12837,военных корреспондентов,16.10.2022
17.10.2022 - 23.10.2022,10829,военных корреспондентов,23.10.2022
24.10.2022 - 30.10.2022,8386,военных корреспондентов,30.10.2022
31.10.2022 - 06.11.2022,6937,военных корреспондентов,06.11.2022
08.11.2021 - 14.11.2021,1152,военное положение в россии,14.11.2021
15.11.2021 - 21.11.2021,1258,военное положение в россии,21.11.2021
22.11.2021 - 28.11.2021,1486,военное положение в россии,28.11.2021
29.11.2021 - 05.12.2021,1144,военное положение в россии,05.12.2021
06.12.2021 - 12.12.2021,886,военное положение в россии,12.12.2021
13.12.2021 - 19.12.2021,1015,военное положение в россии,19.12.2021
20.12.2021 - 26.12.2021,1130,военное положение в россии,26.12.2021
27.12.2021 - 02.01.2022,603,военное положение в россии,02.01.2022
03.01.2022 - 09.01.2022,663,военное положение в россии,09.01.2022
10.01.2022 - 16.01.2022,793,военное положение в россии,16.01.2022
17.01.2022 - 23.01.2022,1106,военное положение в россии,23.01.2022
24.01.2022 - 30.01.2022,2246,военное положение в россии,30.01.2022
31.01.2022 - 06.02.2022,1849,военное положение в россии,06.02.2022
07.02.2022 - 13.02.2022,2803,военное положение в россии,13.02.2022
14.02.2022 - 20.02.2022,6198,военное положение в россии,20.02.2022
21.02.2022 - 27.02.2022,39572,военное положение в россии,27.02.2022
28.02.2022 - 06.03.2022,412973,военное положение в россии,06.03.2022
07.03.2022 - 13.03.2022,25525,военное положение в россии,13.03.2022
14.03.2022 - 20.03.2022,12173,военное положение в россии,20.03.2022
21.03.2022 - 27.03.2022,10485,военное положение в россии,27.03.2022
28.03.2022 - 03.04.2022,7004,военное положение в россии,03.04.2022
04.04.2022 - 10.04.2022,7820,военное положение в россии,10.04.2022
11.04.2022 - 17.04.2022,10252,военное положение в россии,17.04.2022
18.04.2022 - 24.04.2022,5136,военное положение в россии,24.04.2022
25.04.2022 - 01.05.2022,6829,военное положение в россии,01.05.2022
02.05.2022 - 08.05.2022,13848,военное положение в россии,08.05.2022
09.05.2022 - 15.05.2022,19348,военное положение в россии,15.05.2022
16.05.2022 - 22.05.2022,4783,военное положение в россии,22.05.2022
23.05.2022 - 29.05.2022,2659,военное положение в россии,29.05.2022
30.05.2022 - 05.06.2022,2353,военное положение в россии,05.06.2022
06.06.2022 - 12.06.2022,7583,военное положение в россии,12.06.2022
13.06.2022 - 19.06.2022,3248,военное положение в россии,19.06.2022
20.06.2022 - 26.06.2022,5476,военное положение в россии,26.06.2022
27.06.2022 - 03.07.2022,3735,военное положение в россии,03.07.2022
04.07.2022 - 10.07.2022,4100,военное положение в россии,10.07.2022
11.07.2022 - 17.07.2022,10876,военное положение в россии,17.07.2022
18.07.2022 - 24.07.2022,2423,военное положение в россии,24.07.2022
25.07.2022 - 31.07.2022,1905,военное положение в россии,31.07.2022
01.08.2022 - 07.08.2022,1706,военное положение в россии,07.08.2022
08.08.2022 - 14.08.2022,2216,военное положение в россии,14.08.2022
15.08.2022 - 21.08.2022,3111,военное положение в россии,21.08.2022
22.08.2022 - 28.08.2022,3841,военное положение в россии,28.08.2022
29.08.2022 - 04.09.2022,2261,военное положение в россии,04.09.2022
05.09.2022 - 11.09.2022,3841,военное положение в россии,11.09.2022
12.09.2022 - 18.09.2022,25141,военное положение в россии,18.09.2022
19.09.2022 - 25.09.2022,308102,военное положение в россии,25.09.2022
26.09.2022 - 02.10.2022,306134,военное положение в россии,02.10.2022
03.10.2022 - 09.10.2022,68551,военное положение в россии,09.10.2022
10.10.2022 - 16.10.2022,27831,военное положение в россии,16.10.2022
17.10.2022 - 23.10.2022,390006,военное положение в россии,23.10.2022
24.10.2022 - 30.10.2022,30562,военное положение в россии,30.10.2022
31.10.2022 - 06.11.2022,10834,военное положение в россии,06.11.2022
08.11.2021 - 14.11.2021,66605,шойгу,14.11.2021
15.11.2021 - 21.11.2021,73255,шойгу,21.11.2021
22.11.2021 - 28.11.2021,77533,шойгу,28.11.2021
29.11.2021 - 05.12.2021,72775,шойгу,05.12.2021
06.12.2021 - 12.12.2021,73402,шойгу,12.12.2021
13.12.2021 - 19.12.2021,53770,шойгу,19.12.2021
20.12.2021 - 26.12.2021,82856,шойгу,26.12.2021
27.12.2021 - 02.01.2022,81134,шойгу,02.01.2022
03.01.2022 - 09.01.2022,77945,шойгу,09.01.2022
10.01.2022 - 16.01.2022,78330,шойгу,16.01.2022
17.01.2022 - 23.01.2022,67410,шойгу,23.01.2022
24.01.2022 - 30.01.2022,73332,шойгу,30.01.2022
31.01.2022 - 06.02.2022,70098,шойгу,06.02.2022
07.02.2022 - 13.02.2022,88047,шойгу,13.02.2022
14.02.2022 - 20.02.2022,104225,шойгу,20.02.2022
21.02.2022 - 27.02.2022,231178,шойгу,27.02.2022
28.02.2022 - 06.03.2022,200445,шойгу,06.03.2022
07.03.2022 - 13.03.2022,211933,шойгу,13.03.2022
14.03.2022 - 20.03.2022,138405,шойгу,20.03.2022
21.03.2022 - 27.03.2022,842920,шойгу,27.03.2022
28.03.2022 - 03.04.2022,438995,шойгу,03.04.2022
04.04.2022 - 10.04.2022,320379,шойгу,10.04.2022
11.04.2022 - 17.04.2022,541045,шойгу,17.04.2022
18.04.2022 - 24.04.2022,363241,шойгу,24.04.2022
25.04.2022 - 01.05.2022,117588,шойгу,01.05.2022
02.05.2022 - 08.05.2022,124451,шойгу,08.05.2022
09.05.2022 - 15.05.2022,277948,шойгу,15.05.2022
16.05.2022 - 22.05.2022,156417,шойгу,22.05.2022
23.05.2022 - 29.05.2022,129374,шойгу,29.05.2022
30.05.2022 - 05.06.2022,89119,шойгу,05.06.2022
06.06.2022 - 12.06.2022,78883,шойгу,12.06.2022
13.06.2022 - 19.06.2022,72383,шойгу,19.06.2022
20.06.2022 - 26.06.2022,102760,шойгу,26.06.2022
27.06.2022 - 03.07.2022,74618,шойгу,03.07.2022
04.07.2022 - 10.07.2022,82351,шойгу,10.07.2022
11.07.2022 - 17.07.2022,87466,шойгу,17.07.2022
18.07.2022 - 24.07.2022,89742,шойгу,24.07.2022
25.07.2022 - 31.07.2022,223393,шойгу,31.07.2022
01.08.2022 - 07.08.2022,88676,шойгу,07.08.2022
08.08.2022 - 14.08.2022,82153,шойгу,14.08.2022
15.08.2022 - 21.08.2022,108616,шойгу,21.08.2022
22.08.2022 - 28.08.2022,94118,шойгу,28.08.2022
29.08.2022 - 04.09.2022,203257,шойгу,04.09.2022
05.09.2022 - 11.09.2022,116539,шойгу,11.09.2022
12.09.2022 - 18.09.2022,164026,шойгу,18.09.2022
19.09.2022 - 25.09.2022,837899,шойгу,25.09.2022
26.09.2022 - 02.10.2022,310718,шойгу,02.10.2022
03.10.2022 - 09.10.2022,417588,шойгу,09.10.2022
10.10.2022 - 16.10.2022,335081,шойгу,16.10.2022
17.10.2022 - 23.10.2022,238775,шойгу,23.10.2022
24.10.2022 - 30.10.2022,220901,шойгу,30.10.2022
31.10.2022 - 06.11.2022,137922,шойгу,06.11.2022
08.11.2021 - 14.11.2021,0,вагнер свинорез,14.11.2021
15.11.2021 - 21.11.2021,0,вагнер свинорез,21.11.2021
22.11.2021 - 28.11.2021,0,вагнер свинорез,28.11.2021
29.11.2021 - 05.12.2021,0,вагнер свинорез,05.12.2021
06.12.2021 - 12.12.2021,0,вагнер свинорез,12.12.2021
13.12.2021 - 19.12.2021,0,вагнер свинорез,19.12.2021
20.12.2021 - 26.12.2021,0,вагнер свинорез,26.12.2021
27.12.2021 - 02.01.2022,0,вагнер свинорез,02.01.2022
03.01.2022 - 09.01.2022,0,вагнер свинорез,09.01.2022
10.01.2022 - 16.01.2022,0,вагнер свинорез,16.01.2022
17.01.2022 - 23.01.2022,0,вагнер свинорез,23.01.2022
24.01.2022 - 30.01.2022,0,вагнер свинорез,30.01.2022
31.01.2022 - 06.02.2022,0,вагнер свинорез,06.02.2022
07.02.2022 - 13.02.2022,0,вагнер свинорез,13.02.2022
14.02.2022 - 20.02.2022,0,вагнер свинорез,20.02.2022
21.02.2022 - 27.02.2022,0,вагнер свинорез,27.02.2022
28.02.2022 - 06.03.2022,0,вагнер свинорез,06.03.2022
07.03.2022 - 13.03.2022,0,вагнер свинорез,13.03.2022
14.03.2022 - 20.03.2022,0,вагнер свинорез,20.03.2022
21.03.2022 - 27.03.2022,0,вагнер свинорез,27.03.2022
28.03.2022 - 03.04.2022,0,вагнер свинорез,03.04.2022
04.04.2022 - 10.04.2022,0,вагнер свинорез,10.04.2022
11.04.2022 - 17.04.2022,0,вагнер свинорез,17.04.2022
18.04.2022 - 24.04.2022,0,вагнер свинорез,24.04.2022
25.04.2022 - 01.05.2022,0,вагнер свинорез,01.05.2022
02.05.2022 - 08.05.2022,0,вагнер свинорез,08.05.2022
09.05.2022 - 15.05.2022,0,вагнер свинорез,15.05.2022
16.05.2022 - 22.05.2022,0,вагнер свинорез,22.05.2022
23.05.2022 - 29.05.2022,0,вагнер свинорез,29.05.2022
30.05.2022 - 05.06.2022,0,вагнер свинорез,05.06.2022
06.06.2022 - 12.06.2022,0,вагнер свинорез,12.06.2022
13.06.2022 - 19.06.2022,0,вагнер свинорез,19.06.2022
20.06.2022 - 26.06.2022,0,вагнер свинорез,26.06.2022
27.06.2022 - 03.07.2022,0,вагнер свинорез,03.07.2022
04.07.2022 - 10.07.2022,0,вагнер свинорез,10.07.2022
11.07.2022 - 17.07.2022,0,вагнер свинорез,17.07.2022
18.07.2022 - 24.07.2022,0,вагнер свинорез,24.07.2022
25.07.2022 - 31.07.2022,0,вагнер свинорез,31.07.2022
01.08.2022 - 07.08.2022,0,вагнер свинорез,07.08.2022
08.08.2022 - 14.08.2022,0,вагнер свинорез,14.08.2022
15.08.2022 - 21.08.2022,0,вагнер свинорез,21.08.2022
22.08.2022 - 28.08.2022,0,вагнер свинорез,28.08.2022
29.08.2022 - 04.09.2022,0,вагнер свинорез,04.09.2022
05.09.2022 - 11.09.2022,0,вагнер свинорез,11.09.2022
12.09.2022 - 18.09.2022,0,вагнер свинорез,18.09.2022
19.09.2022 - 25.09.2022,3724,вагнер свинорез,25.09.2022
26.09.2022 - 02.10.2022,12594,вагнер свинорез,02.10.2022
03.10.2022 - 09.10.2022,9519,вагнер свинорез,09.10.2022
10.10.2022 - 16.10.2022,8162,вагнер свинорез,16.10.2022
17.10.2022 - 23.10.2022,5957,вагнер свинорез,23.10.2022
24.10.2022 - 30.10.2022,4692,вагнер свинорез,30.10.2022
31.10.2022 - 06.11.2022,4388,вагнер свинорез,06.11.2022
08.11.2021 - 14.11.2021,2516,сколько делается загранпаспорт,14.11.2021
15.11.2021 - 21.11.2021,2626,сколько делается загранпаспорт,21.11.2021
22.11.2021 - 28.11.2021,2767,сколько делается загранпаспорт,28.11.2021
29.11.2021 - 05.12.2021,2408,сколько делается загранпаспорт,05.12.2021
06.12.2021 - 12.12.2021,2479,сколько делается загранпаспорт,12.12.2021
13.12.2021 - 19.12.2021,2433,сколько делается загранпаспорт,19.12.2021
20.12.2021 - 26.12.2021,2039,сколько делается загранпаспорт,26.12.2021
27.12.2021 - 02.01.2022,1490,сколько делается загранпаспорт,02.01.2022
03.01.2022 - 09.01.2022,2493,сколько делается загранпаспорт,09.01.2022
10.01.2022 - 16.01.2022,3953,сколько делается загранпаспорт,16.01.2022
17.01.2022 - 23.01.2022,3643,сколько делается загранпаспорт,23.01.2022
24.01.2022 - 30.01.2022,3490,сколько делается загранпаспорт,30.01.2022
31.01.2022 - 06.02.2022,3835,сколько делается загранпаспорт,06.02.2022
07.02.2022 - 13.02.2022,4150,сколько делается загранпаспорт,13.02.2022
14.02.2022 - 20.02.2022,4293,сколько делается загранпаспорт,20.02.2022
21.02.2022 - 27.02.2022,3504,сколько делается загранпаспорт,27.02.2022
28.02.2022 - 06.03.2022,3709,сколько делается загранпаспорт,06.03.2022
